Date,SKU_ID,Warehouse_ID,Supplier_ID,Region,Units_Sold,Inventory_Level,Supplier_Lead_Time_Days,Reorder_Point,Order_Quantity,Unit_Cost,Unit_Price,Promotion_Flag,Stockout_Flag,Demand_Forecast
2024-11-14,SKU_24,WH_4,SUP_3,West,15,665,13,301,0,7.11,12.19,0,0,16.96
2024-11-15,SKU_24,WH_3,SUP_3,South,13,352,10,209,0,10.59,15.15,0,0,16.2
2024-11-15,SKU_24,WH_5,SUP_4,West,16,464,7,313,0,7.27,12.17,0,0,10.78
2024-11-15,SKU_24,WH_2,SUP_7,East,20,641,5,365,0,19.69,29.64,0,0,23.08
2024-11-15,SKU_24,WH_1,SUP_2,West,11,353,2,288,0,6.14,10.22,0,0,13.16
2024-11-15,SKU_24,WH_4,SUP_3,West,6,659,13,301,0,7.11,12.19,0,0,6.94
2024-11-16,SKU_24,WH_3,SUP_3,East,15,337,10,209,0,10.59,15.15,0,0,19.16
2024-11-16,SKU_24,WH_1,SUP_2,North,13,340,2,288,0,6.14,10.22,0,0,11.15
2024-11-16,SKU_24,WH_2,SUP_7,West,5,636,5,365,0,19.69,29.64,0,0,5.31
2024-11-16,SKU_24,WH_4,SUP_3,North,13,646,13,301,0,7.11,12.19,0,0,13.94
2024-11-16,SKU_24,WH_5,SUP_4,West,14,450,7,313,0,7.27,12.17,0,0,13.76
2024-11-17,SKU_24,WH_1,SUP_2,East,9,331,2,288,0,6.14,10.22,0,0,6.11
2024-11-17,SKU_24,WH_3,SUP_3,South,12,325,10,209,0,10.59,15.15,0,0,12.96
2024-11-17,SKU_24,WH_4,SUP_3,South,16,630,13,301,0,7.11,12.19,0,0,18.98
2024-11-17,SKU_24,WH_5,SUP_4,North,19,431,7,313,0,7.27,12.17,0,0,22.54
2024-11-17,SKU_24,WH_2,SUP_7,South,20,616,5,365,0,19.69,29.64,1,0,20.83
2024-11-18,SKU_24,WH_3,SUP_3,North,19,306,10,209,0,10.59,15.15,0,0,16.05
2024-11-18,SKU_24,WH_1,SUP_2,South,14,317,2,288,0,6.14,10.22,0,0,18.24
2024-11-18,SKU_24,WH_2,SUP_7,South,8,608,5,365,0,19.69,29.64,0,0,9.67
2024-11-18,SKU_24,WH_4,SUP_3,North,11,619,13,301,0,7.11,12.19,0,0,15.89
2024-11-18,SKU_24,WH_5,SUP_4,West,12,419,7,313,0,7.27,12.17,0,0,8.57
2024-11-19,SKU_24,WH_1,SUP_2,South,19,298,2,288,0,6.14,10.22,1,0,23.67
2024-11-19,SKU_24,WH_3,SUP_3,West,13,293,10,209,0,10.59,15.15,0,0,15.41
2024-11-19,SKU_24,WH_2,SUP_7,West,18,590,5,365,0,19.69,29.64,0,0,15.81
2024-11-19,SKU_24,WH_4,SUP_3,South,14,605,13,301,0,7.11,12.19,0,0,10.73
2024-11-19,SKU_24,WH_5,SUP_4,East,7,412,7,313,0,7.27,12.17,0,0,6.77
2024-11-20,SKU_24,WH_2,SUP_7,West,17,573,5,365,0,19.69,29.64,0,0,16.01
2024-11-20,SKU_24,WH_1,SUP_2,East,19,279,2,288,0,6.14,10.22,0,0,21.99
2024-11-20,SKU_24,WH_5,SUP_4,West,7,405,7,313,0,7.27,12.17,0,0,8.31
2024-11-20,SKU_24,WH_4,SUP_3,North,7,598,13,301,0,7.11,12.19,0,0,11.02
2024-11-20,SKU_24,WH_3,SUP_3,West,16,277,10,209,0,10.59,15.15,1,0,18.88
2024-11-21,SKU_24,WH_2,SUP_7,East,16,557,5,365,0,19.69,29.64,0,0,13.87
2024-11-21,SKU_24,WH_5,SUP_4,North,14,391,7,313,0,7.27,12.17,0,0,12.79
2024-11-21,SKU_24,WH_1,SUP_2,South,15,677,2,288,413,6.14,10.22,0,0,16.45
2024-11-21,SKU_24,WH_4,SUP_3,East,18,580,13,301,0,7.11,12.19,0,0,19.7
2024-11-21,SKU_24,WH_3,SUP_3,East,15,262,10,209,0,10.59,15.15,0,0,17.8
2024-11-22,SKU_24,WH_5,SUP_4,East,12,379,7,313,0,7.27,12.17,0,0,13.05
2024-11-22,SKU_24,WH_1,SUP_2,East,18,659,2,288,0,6.14,10.22,0,0,12.17
2024-11-22,SKU_24,WH_2,SUP_7,North,11,546,5,365,0,19.69,29.64,0,0,13.32
2024-11-22,SKU_24,WH_4,SUP_3,North,13,567,13,301,0,7.11,12.19,0,0,11.4
2024-11-22,SKU_24,WH_3,SUP_3,North,19,243,10,209,0,10.59,15.15,0,0,21.36
2024-11-23,SKU_24,WH_3,SUP_3,West,19,224,10,209,0,10.59,15.15,0,0,21.45
2024-11-23,SKU_24,WH_4,SUP_3,East,22,545,13,301,0,7.11,12.19,1,0,18.62
2024-11-23,SKU_24,WH_5,SUP_4,South,11,368,7,313,0,7.27,12.17,0,0,6.58
2024-11-23,SKU_24,WH_1,SUP_2,West,14,645,2,288,0,6.14,10.22,0,0,16.2
2024-11-23,SKU_24,WH_2,SUP_7,South,18,528,5,365,0,19.69,29.64,1,0,19.77
2024-11-24,SKU_24,WH_5,SUP_4,South,8,360,7,313,0,7.27,12.17,0,0,11.23
2024-11-24,SKU_24,WH_2,SUP_7,South,1,527,5,365,0,19.69,29.64,0,0,0.0
2024-11-24,SKU_24,WH_4,SUP_3,North,10,535,13,301,0,7.11,12.19,1,0,10.9
2024-11-24,SKU_24,WH_1,SUP_2,North,17,628,2,288,0,6.14,10.22,0,0,13.85
2024-11-24,SKU_24,WH_3,SUP_3,North,21,203,10,209,0,10.59,15.15,0,0,14.77
2024-11-25,SKU_24,WH_1,SUP_2,South,23,605,2,288,0,6.14,10.22,1,0,27.06
2024-11-25,SKU_24,WH_4,SUP_3,South,16,519,13,301,0,7.11,12.19,0,0,15.57
2024-11-25,SKU_24,WH_5,SUP_4,North,15,345,7,313,0,7.27,12.17,1,0,14.13
2024-11-25,SKU_24,WH_3,SUP_3,South,10,586,10,209,393,10.59,15.15,0,0,10.52
2024-11-25,SKU_24,WH_2,SUP_7,North,7,520,5,365,0,19.69,29.64,0,0,1.63
2024-11-26,SKU_24,WH_5,SUP_4,North,11,334,7,313,0,7.27,12.17,0,0,11.42
2024-11-26,SKU_24,WH_4,SUP_3,South,16,503,13,301,0,7.11,12.19,0,0,16.84
2024-11-26,SKU_24,WH_2,SUP_7,South,16,504,5,365,0,19.69,29.64,0,0,15.01
2024-11-26,SKU_24,WH_3,SUP_3,North,13,573,10,209,0,10.59,15.15,0,0,10.86
2024-11-26,SKU_24,WH_1,SUP_2,East,11,594,2,288,0,6.14,10.22,0,0,10.48
2024-11-27,SKU_24,WH_3,SUP_3,East,10,563,10,209,0,10.59,15.15,0,0,11.01
2024-11-27,SKU_24,WH_5,SUP_4,South,11,323,7,313,0,7.27,12.17,0,0,11.61
2024-11-27,SKU_24,WH_2,SUP_7,West,12,492,5,365,0,19.69,29.64,0,0,14.44
2024-11-27,SKU_24,WH_4,SUP_3,South,11,492,13,301,0,7.11,12.19,0,0,13.3
2024-11-27,SKU_24,WH_1,SUP_2,East,24,570,2,288,0,6.14,10.22,0,0,26.79
2024-11-28,SKU_24,WH_5,SUP_4,West,17,306,7,313,0,7.27,12.17,0,0,17.59
2024-11-28,SKU_24,WH_4,SUP_3,East,10,482,13,301,0,7.11,12.19,0,0,13.37
2024-11-28,SKU_24,WH_3,SUP_3,West,13,550,10,209,0,10.59,15.15,0,0,13.06
2024-11-28,SKU_24,WH_2,SUP_7,East,23,469,5,365,0,19.69,29.64,1,0,23.77
2024-11-28,SKU_24,WH_1,SUP_2,South,9,561,2,288,0,6.14,10.22,0,0,8.71
2024-11-29,SKU_24,WH_3,SUP_3,South,18,532,10,209,0,10.59,15.15,0,0,12.88
2024-11-29,SKU_24,WH_2,SUP_7,South,22,447,5,365,0,19.69,29.64,0,0,26.03
2024-11-29,SKU_24,WH_4,SUP_3,South,14,468,13,301,0,7.11,12.19,1,0,10.92
2024-11-29,SKU_24,WH_5,SUP_4,South,25,641,7,313,360,7.27,12.17,0,0,26.42
2024-11-29,SKU_24,WH_1,SUP_2,South,13,548,2,288,0,6.14,10.22,0,0,8.75
2024-11-30,SKU_24,WH_2,SUP_7,North,17,430,5,365,0,19.69,29.64,0,0,21.22
2024-11-30,SKU_24,WH_5,SUP_4,West,15,626,7,313,0,7.27,12.17,0,0,19.43
2024-11-30,SKU_24,WH_4,SUP_3,North,12,456,13,301,0,7.11,12.19,0,0,10.14
2024-11-30,SKU_24,WH_1,SUP_2,East,16,532,2,288,0,6.14,10.22,0,0,16.49
2024-11-30,SKU_24,WH_3,SUP_3,East,16,516,10,209,0,10.59,15.15,0,0,18.83
2024-12-01,SKU_24,WH_3,SUP_3,East,14,502,10,209,0,10.59,15.15,0,0,17.16
2024-12-01,SKU_24,WH_5,SUP_4,North,10,616,7,313,0,7.27,12.17,0,0,5.37
2024-12-01,SKU_24,WH_2,SUP_7,East,17,413,5,365,0,19.69,29.64,0,0,18.52
2024-12-01,SKU_24,WH_1,SUP_2,West,9,523,2,288,0,6.14,10.22,0,0,13.36
2024-12-01,SKU_24,WH_4,SUP_3,East,11,445,13,301,0,7.11,12.19,0,0,12.84
2024-12-02,SKU_24,WH_4,SUP_3,South,21,424,13,301,0,7.11,12.19,0,0,23.46
2024-12-02,SKU_24,WH_3,SUP_3,West,15,487,10,209,0,10.59,15.15,0,0,20.13
2024-12-02,SKU_24,WH_1,SUP_2,West,18,505,2,288,0,6.14,10.22,0,0,14.4
2024-12-02,SKU_24,WH_5,SUP_4,East,6,610,7,313,0,7.27,12.17,0,0,6.15
2024-12-02,SKU_24,WH_2,SUP_7,East,21,392,5,365,0,19.69,29.64,0,0,16.86
2024-12-03,SKU_24,WH_5,SUP_4,North,12,598,7,313,0,7.27,12.17,0,0,9.34
2024-12-03,SKU_24,WH_4,SUP_3,East,13,411,13,301,0,7.11,12.19,0,0,10.39
2024-12-03,SKU_24,WH_1,SUP_2,South,9,496,2,288,0,6.14,10.22,0,0,8.52
2024-12-03,SKU_24,WH_3,SUP_3,West,19,468,10,209,0,10.59,15.15,1,0,17.22
2024-12-03,SKU_24,WH_2,SUP_7,North,24,368,5,365,0,19.69,29.64,1,0,22.12
2024-12-04,SKU_24,WH_2,SUP_7,East,21,347,5,365,0,19.69,29.64,0,0,22.53
2024-12-04,SKU_24,WH_1,SUP_2,North,17,479,2,288,0,6.14,10.22,0,0,18.03
2024-12-04,SKU_24,WH_4,SUP_3,East,9,402,13,301,0,7.11,12.19,0,0,9.11
2024-12-04,SKU_24,WH_5,SUP_4,South,9,589,7,313,0,7.27,12.17,0,0,11.87
2024-12-04,SKU_24,WH_3,SUP_3,South,16,452,10,209,0,10.59,15.15,0,0,16.66
2024-12-05,SKU_24,WH_2,SUP_7,North,17,806,5,365,476,19.69,29.64,0,0,17.59
2024-12-05,SKU_24,WH_4,SUP_3,East,20,382,13,301,0,7.11,12.19,0,0,19.21
2024-12-05,SKU_24,WH_1,SUP_2,East,28,451,2,288,0,6.14,10.22,0,0,25.51
2024-12-05,SKU_24,WH_3,SUP_3,West,10,442,10,209,0,10.59,15.15,0,0,10.73
2024-12-05,SKU_24,WH_5,SUP_4,West,6,583,7,313,0,7.27,12.17,0,0,3.68
2024-12-06,SKU_24,WH_5,SUP_4,East,18,565,7,313,0,7.27,12.17,0,0,18.44
2024-12-06,SKU_24,WH_4,SUP_3,East,15,367,13,301,0,7.11,12.19,1,0,17.23
2024-12-06,SKU_24,WH_2,SUP_7,East,5,801,5,365,0,19.69,29.64,0,0,9.56
2024-12-06,SKU_24,WH_1,SUP_2,South,14,437,2,288,0,6.14,10.22,0,0,17.64
2024-12-06,SKU_24,WH_3,SUP_3,West,17,425,10,209,0,10.59,15.15,0,0,18.44
2024-12-07,SKU_24,WH_1,SUP_2,West,22,415,2,288,0,6.14,10.22,0,0,25.75
2024-12-07,SKU_24,WH_2,SUP_7,North,8,793,5,365,0,19.69,29.64,0,0,10.31
2024-12-07,SKU_24,WH_5,SUP_4,South,7,558,7,313,0,7.27,12.17,1,0,8.53
2024-12-07,SKU_24,WH_3,SUP_3,West,18,407,10,209,0,10.59,15.15,0,0,13.27
2024-12-07,SKU_24,WH_4,SUP_3,West,28,339,13,301,0,7.11,12.19,0,0,26.63
2024-12-08,SKU_24,WH_5,SUP_4,East,23,535,7,313,0,7.27,12.17,0,0,22.88
2024-12-08,SKU_24,WH_2,SUP_7,East,12,781,5,365,0,19.69,29.64,0,0,11.95
2024-12-08,SKU_24,WH_1,SUP_2,East,9,406,2,288,0,6.14,10.22,0,0,12.72
2024-12-08,SKU_24,WH_4,SUP_3,East,16,323,13,301,0,7.11,12.19,0,0,15.5
2024-12-08,SKU_24,WH_3,SUP_3,North,17,390,10,209,0,10.59,15.15,0,0,19.26
2024-12-09,SKU_24,WH_2,SUP_7,East,27,754,5,365,0,19.69,29.64,0,0,27.32
2024-12-09,SKU_24,WH_4,SUP_3,North,15,308,13,301,0,7.11,12.19,0,0,19.57
2024-12-09,SKU_24,WH_1,SUP_2,West,16,390,2,288,0,6.14,10.22,1,0,13.49
2024-12-09,SKU_24,WH_5,SUP_4,South,19,516,7,313,0,7.27,12.17,0,0,20.9
2024-12-09,SKU_24,WH_3,SUP_3,South,24,366,10,209,0,10.59,15.15,1,0,21.47
2024-12-10,SKU_24,WH_1,SUP_2,West,12,378,2,288,0,6.14,10.22,0,0,6.07
2024-12-10,SKU_24,WH_5,SUP_4,South,19,497,7,313,0,7.27,12.17,0,0,15.66
2024-12-10,SKU_24,WH_2,SUP_7,South,13,741,5,365,0,19.69,29.64,0,0,9.31
2024-12-10,SKU_24,WH_4,SUP_3,North,13,295,13,301,0,7.11,12.19,0,0,16.96
2024-12-10,SKU_24,WH_3,SUP_3,West,15,351,10,209,0,10.59,15.15,1,0,21.19
2024-12-11,SKU_24,WH_1,SUP_2,North,6,372,2,288,0,6.14,10.22,0,0,8.19
2024-12-11,SKU_24,WH_4,SUP_3,South,13,665,13,301,383,7.11,12.19,0,0,4.16
2024-12-11,SKU_24,WH_5,SUP_4,North,13,484,7,313,0,7.27,12.17,0,0,8.93
2024-12-11,SKU_24,WH_2,SUP_7,South,13,728,5,365,0,19.69,29.64,0,0,14.12
2024-12-11,SKU_24,WH_3,SUP_3,East,10,341,10,209,0,10.59,15.15,0,0,11.63
2024-12-12,SKU_24,WH_4,SUP_3,West,24,641,13,301,0,7.11,12.19,1,0,24.19
2024-12-12,SKU_24,WH_5,SUP_4,East,19,465,7,313,0,7.27,12.17,0,0,17.46
2024-12-12,SKU_24,WH_1,SUP_2,South,13,359,2,288,0,6.14,10.22,0,0,14.7
2024-12-12,SKU_24,WH_2,SUP_7,South,14,714,5,365,0,19.69,29.64,0,0,18.5
2024-12-12,SKU_24,WH_3,SUP_3,East,15,326,10,209,0,10.59,15.15,0,0,14.46
2024-12-13,SKU_24,WH_5,SUP_4,West,12,453,7,313,0,7.27,12.17,0,0,9.07
2024-12-13,SKU_24,WH_2,SUP_7,South,11,703,5,365,0,19.69,29.64,0,0,11.64
2024-12-13,SKU_24,WH_4,SUP_3,North,27,614,13,301,0,7.11,12.19,0,0,26.26
2024-12-13,SKU_24,WH_1,SUP_2,East,21,338,2,288,0,6.14,10.22,0,0,21.83
2024-12-13,SKU_24,WH_3,SUP_3,East,12,314,10,209,0,10.59,15.15,0,0,14.68
2024-12-14,SKU_24,WH_5,SUP_4,East,20,433,7,313,0,7.27,12.17,0,0,24.82
2024-12-14,SKU_24,WH_1,SUP_2,West,7,331,2,288,0,6.14,10.22,0,0,7.62
2024-12-14,SKU_24,WH_2,SUP_7,East,18,685,5,365,0,19.69,29.64,0,0,16.94
2024-12-14,SKU_24,WH_3,SUP_3,West,13,301,10,209,0,10.59,15.15,0,0,12.51
2024-12-14,SKU_24,WH_4,SUP_3,North,15,599,13,301,0,7.11,12.19,0,0,16.99
2024-12-15,SKU_24,WH_3,SUP_3,North,29,272,10,209,0,10.59,15.15,0,0,36.01
2024-12-15,SKU_24,WH_5,SUP_4,West,20,413,7,313,0,7.27,12.17,0,0,25.0
2024-12-15,SKU_24,WH_4,SUP_3,East,13,586,13,301,0,7.11,12.19,0,0,16.49
2024-12-15,SKU_24,WH_1,SUP_2,East,24,307,2,288,0,6.14,10.22,0,0,18.3
2024-12-15,SKU_24,WH_2,SUP_7,East,29,656,5,365,0,19.69,29.64,0,0,30.82
2024-12-16,SKU_24,WH_5,SUP_4,West,15,398,7,313,0,7.27,12.17,0,0,19.87
2024-12-16,SKU_24,WH_1,SUP_2,West,16,291,2,288,0,6.14,10.22,0,0,16.85
2024-12-16,SKU_24,WH_2,SUP_7,East,19,637,5,365,0,19.69,29.64,0,0,16.72
2024-12-16,SKU_24,WH_3,SUP_3,West,14,258,10,209,0,10.59,15.15,0,0,20.84
2024-12-16,SKU_24,WH_4,SUP_3,East,20,566,13,301,0,7.11,12.19,0,0,19.23
2024-12-17,SKU_24,WH_4,SUP_3,East,19,547,13,301,0,7.11,12.19,0,0,17.6
2024-12-17,SKU_24,WH_1,SUP_2,North,19,272,2,288,0,6.14,10.22,0,0,25.28
2024-12-17,SKU_24,WH_2,SUP_7,West,19,618,5,365,0,19.69,29.64,0,0,21.81
2024-12-17,SKU_24,WH_3,SUP_3,East,17,241,10,209,0,10.59,15.15,0,0,17.3
2024-12-17,SKU_24,WH_5,SUP_4,East,18,380,7,313,0,7.27,12.17,0,0,19.09
2024-12-18,SKU_24,WH_1,SUP_2,South,23,533,2,288,284,6.14,10.22,0,0,24.93
2024-12-18,SKU_24,WH_5,SUP_4,East,24,356,7,313,0,7.27,12.17,0,0,25.51
2024-12-18,SKU_24,WH_3,SUP_3,East,30,211,10,209,0,10.59,15.15,0,0,30.16
2024-12-18,SKU_24,WH_2,SUP_7,South,21,597,5,365,0,19.69,29.64,0,0,16.46
2024-12-18,SKU_24,WH_4,SUP_3,South,7,540,13,301,0,7.11,12.19,0,0,10.09
2024-12-19,SKU_24,WH_1,SUP_2,South,15,518,2,288,0,6.14,10.22,0,0,16.47
2024-12-19,SKU_24,WH_4,SUP_3,North,20,520,13,301,0,7.11,12.19,0,0,25.45
2024-12-19,SKU_24,WH_5,SUP_4,West,20,336,7,313,0,7.27,12.17,0,0,15.45
2024-12-19,SKU_24,WH_2,SUP_7,West,17,580,5,365,0,19.69,29.64,0,0,17.81
2024-12-19,SKU_24,WH_3,SUP_3,East,14,197,10,209,0,10.59,15.15,0,0,11.11
2024-12-20,SKU_24,WH_2,SUP_7,South,11,569,5,365,0,19.69,29.64,0,0,15.25
2024-12-20,SKU_24,WH_1,SUP_2,North,9,509,2,288,0,6.14,10.22,0,0,10.91
2024-12-20,SKU_24,WH_5,SUP_4,West,36,300,7,313,0,7.27,12.17,1,0,32.19
2024-12-20,SKU_24,WH_3,SUP_3,North,21,587,10,209,411,10.59,15.15,0,0,19.67
2024-12-20,SKU_24,WH_4,SUP_3,North,26,494,13,301,0,7.11,12.19,1,0,29.19
2024-12-21,SKU_24,WH_5,SUP_4,West,33,687,7,313,420,7.27,12.17,1,0,35.43
2024-12-21,SKU_24,WH_3,SUP_3,West,22,565,10,209,0,10.59,15.15,0,0,20.41
2024-12-21,SKU_24,WH_1,SUP_2,North,33,476,2,288,0,6.14,10.22,1,0,35.81
2024-12-21,SKU_24,WH_2,SUP_7,East,14,555,5,365,0,19.69,29.64,0,0,11.69
2024-12-21,SKU_24,WH_4,SUP_3,West,15,479,13,301,0,7.11,12.19,0,0,23.1
2024-12-22,SKU_24,WH_5,SUP_4,South,17,670,7,313,0,7.27,12.17,0,0,19.82
2024-12-22,SKU_24,WH_4,SUP_3,East,18,461,13,301,0,7.11,12.19,0,0,16.31
2024-12-22,SKU_24,WH_1,SUP_2,West,13,463,2,288,0,6.14,10.22,0,0,14.97
2024-12-22,SKU_24,WH_2,SUP_7,South,26,529,5,365,0,19.69,29.64,0,0,25.54
2024-12-22,SKU_24,WH_3,SUP_3,West,9,556,10,209,0,10.59,15.15,0,0,8.57
2024-12-23,SKU_24,WH_5,SUP_4,West,18,652,7,313,0,7.27,12.17,0,0,15.99
2024-12-23,SKU_24,WH_1,SUP_2,South,18,445,2,288,0,6.14,10.22,0,0,19.19
2024-12-23,SKU_24,WH_4,SUP_3,South,29,432,13,301,0,7.11,12.19,0,0,23.83
2024-12-23,SKU_24,WH_2,SUP_7,South,20,509,5,365,0,19.69,29.64,0,0,18.42
2024-12-23,SKU_24,WH_3,SUP_3,South,13,543,10,209,0,10.59,15.15,0,0,11.6
2024-12-24,SKU_24,WH_2,SUP_7,South,12,497,5,365,0,19.69,29.64,0,0,18.49
2024-12-24,SKU_24,WH_4,SUP_3,East,14,418,13,301,0,7.11,12.19,0,0,17.87
2024-12-24,SKU_24,WH_5,SUP_4,West,14,638,7,313,0,7.27,12.17,0,0,12.27
2024-12-24,SKU_24,WH_1,SUP_2,East,19,426,2,288,0,6.14,10.22,0,0,24.5
2024-12-24,SKU_24,WH_3,SUP_3,East,16,527,10,209,0,10.59,15.15,0,0,16.26
2024-12-25,SKU_24,WH_1,SUP_2,East,17,409,2,288,0,6.14,10.22,0,0,18.81
2024-12-25,SKU_24,WH_2,SUP_7,South,17,480,5,365,0,19.69,29.64,0,0,15.7
2024-12-25,SKU_24,WH_4,SUP_3,West,8,410,13,301,0,7.11,12.19,0,0,6.08
2024-12-25,SKU_24,WH_5,SUP_4,West,23,615,7,313,0,7.27,12.17,0,0,22.71
2024-12-25,SKU_24,WH_3,SUP_3,East,13,514,10,209,0,10.59,15.15,0,0,15.64
2024-12-26,SKU_24,WH_5,SUP_4,North,28,587,7,313,0,7.27,12.17,0,0,29.56
2024-12-26,SKU_24,WH_1,SUP_2,South,18,391,2,288,0,6.14,10.22,0,0,22.33
2024-12-26,SKU_24,WH_4,SUP_3,East,20,390,13,301,0,7.11,12.19,0,0,17.7
2024-12-26,SKU_24,WH_2,SUP_7,West,9,471,5,365,0,19.69,29.64,0,0,8.35
2024-12-26,SKU_24,WH_3,SUP_3,South,7,507,10,209,0,10.59,15.15,0,0,6.36
2024-12-27,SKU_24,WH_3,SUP_3,North,17,490,10,209,0,10.59,15.15,0,0,8.89
2024-12-27,SKU_24,WH_1,SUP_2,South,19,372,2,288,0,6.14,10.22,0,0,16.84
2024-12-27,SKU_24,WH_5,SUP_4,East,5,582,7,313,0,7.27,12.17,0,0,6.04
2024-12-27,SKU_24,WH_2,SUP_7,South,27,444,5,365,0,19.69,29.64,0,0,23.42
2024-12-27,SKU_24,WH_4,SUP_3,South,21,369,13,301,0,7.11,12.19,0,0,24.0
2024-12-28,SKU_24,WH_1,SUP_2,South,23,349,2,288,0,6.14,10.22,0,0,25.43
2024-12-28,SKU_24,WH_3,SUP_3,East,21,469,10,209,0,10.59,15.15,0,0,22.13
2024-12-28,SKU_24,WH_2,SUP_7,North,21,423,5,365,0,19.69,29.64,0,0,22.77
2024-12-28,SKU_24,WH_5,SUP_4,South,10,572,7,313,0,7.27,12.17,0,0,12.73
2024-12-28,SKU_24,WH_4,SUP_3,North,17,352,13,301,0,7.11,12.19,0,0,19.03
2024-12-29,SKU_24,WH_5,SUP_4,South,27,545,7,313,0,7.27,12.17,0,0,29.1
2024-12-29,SKU_24,WH_2,SUP_7,North,24,399,5,365,0,19.69,29.64,0,0,28.8
2024-12-29,SKU_24,WH_1,SUP_2,East,22,327,2,288,0,6.14,10.22,0,0,21.42
2024-12-29,SKU_24,WH_4,SUP_3,North,16,336,13,301,0,7.11,12.19,0,0,12.09
2024-12-29,SKU_24,WH_3,SUP_3,North,24,445,10,209,0,10.59,15.15,0,0,26.12
2024-12-30,SKU_24,WH_3,SUP_3,South,20,425,10,209,0,10.59,15.15,0,0,19.13
2024-12-30,SKU_24,WH_2,SUP_7,North,22,377,5,365,0,19.69,29.64,0,0,19.91
2024-12-30,SKU_24,WH_1,SUP_2,East,27,300,2,288,0,6.14,10.22,0,0,26.73
2024-12-30,SKU_24,WH_4,SUP_3,North,15,321,13,301,0,7.11,12.19,0,0,13.93
2024-12-30,SKU_24,WH_5,SUP_4,North,22,523,7,313,0,7.27,12.17,0,0,24.06
